age,dependents,employment_status,employment_years,monthly_income,monthly_expenses,credit_score,existing_loans,existing_emi,loan_amount,loan_term_months,interest_rate,property_value,savings_balance,missed_payments_last_year,bankruptcies,dti_ratio,requested_emi,total_emi_burden,savings_ratio,loan_to_income_ratio,approved
59,2,self_employed,6.9,2875.0,948.0,710,2,591.0,24900.0,24,12.6,0.0,9447.0,5,0,0.5353,1179.12,0.6157,0.4647,0.7217,1
53,2,salaried,2.9,4049.0,2634.0,720,0,0.0,64000.0,48,5.7,0.0,1264.0,1,0,0.6505,1494.25,0.369,0.3495,1.3172,1
21,3,salaried,1.1,1737.0,1394.0,573,3,1494.0,57900.0,120,4.0,0.0,7436.0,0,0,1.5,586.21,1.1976,-0.5,2.7778,0
47,0,salaried,5.9,2728.0,1331.0,837,2,373.0,36200.0,180,12.2,0.0,3466.0,0,2,0.6246,439.13,0.2977,0.3754,1.1058,1
33,2,self_employed,3.1,13092.0,4912.0,713,0,0.0,500000.0,240,10.6,1151900.0,14172.0,2,0,0.3752,5025.53,0.3839,0.6248,3.1826,1
61,3,salaried,2.3,4826.0,3904.0,604,2,2652.0,165400.0,180,8.2,389000.0,42846.0,3,0,1.3585,1599.8,0.881,-0.3585,2.8561,0
23,1,freelancer,8.2,7903.0,3906.0,733,2,3680.0,245400.0,180,13.4,337100.0,35327.0,0,0,0.9599,3169.77,0.8667,0.0401,2.5876,1
59,0,retired,2.9,3250.0,1823.0,637,0,0.0,28900.0,120,10.8,0.0,2282.0,0,0,0.5609,394.83,0.1215,0.4391,0.741,1
26,1,business_owner,1.4,16499.0,10554.0,479,0,0.0,500000.0,84,8.2,1177000.0,2459.0,0,0,0.6397,7843.02,0.4754,0.3603,2.5254,0
28,3,freelancer,4.4,1500.0,916.0,684,2,776.0,67600.0,84,7.7,0.0,363.0,3,0,1.128,1043.55,1.213,-0.128,3.7556,0
47,0,self_employed,11.1,9889.0,5761.0,709,0,0.0,319600.0,48,12.2,441600.0,97587.0,5,0,0.5826,8447.71,0.8543,0.4174,2.6932,1
29,0,business_owner,11.9,19096.0,13965.0,675,3,15000.0,500000.0,84,3.5,973400.0,79265.0,0,0,1.5,6719.93,1.1374,-0.5,2.182,0
57,0,business_owner,11.9,4868.0,1217.0,651,2,648.0,267900.0,48,8.1,653800.0,9457.0,1,0,0.3831,6552.8,1.4792,0.6169,4.5861,1
53,3,business_owner,3.8,4812.0,2712.0,660,1,534.0,211300.0,60,8.5,394000.0,7519.0,0,0,0.6746,4335.14,1.0119,0.3254,3.6593,1
62,0,salaried,9.9,9343.0,3424.0,715,4,2738.0,254400.0,180,7.6,558900.0,4573.0,0,0,0.6595,2372.8,0.547,0.3405,2.2691,1
64,2,salaried,11.9,7671.0,5706.0,708,1,455.0,80700.0,24,9.2,0.0,6714.0,0,0,0.8032,3694.17,0.5409,0.1968,0.8767,1
44,1,retired,4.2,1681.0,574.99,587,1,116.0,17899.0,48,9.6,0.0,55975.0,0,0,0.3783,259.26,0.2232,0.6217,0.5106,1
35,3,retired,2.8,4125.0,3377.0,682,0,0.0,54100.0,48,12.3,0.0,16300.0,0,0,0.8187,1432.64,0.3473,0.1813,1.0929,1
52,5,self_employed,7.8,2659.0,1046.0,630,0,0.0,121900.0,12,9.4,244800.0,258.0,0,0,0.3934,10682.96,2.0,0.6066,3.8204,1
52,0,retired,14.6,1500.0,574.99,707,0,0.0,73900.0,48,13.8,0.0,12124.0,2,0,0.2827,2012.02,1.3413,0.7173,4.1056,1
44,1,freelancer,22.0,4359.0,1528.0,753,0,0.0,106000.0,60,9.3,204200.0,21533.0,0,0,0.3505,2215.85,0.5083,0.6495,2.0265,1
61,3,self_employed,2.6,2637.0,1341.0,764,4,2253.0,125900.0,48,9.2,220000.0,12647.0,0,0,1.3629,3145.0,2.0,-0.3629,3.9786,1
32,1,salaried,19.3,12009.0,6313.0,726,2,7085.0,500000.0,60,13.3,1007900.0,175902.26,0,0,1.1157,11453.47,1.5437,-0.1157,3.4696,1
59,0,self_employed,4.7,4889.0,2272.0,516,0,0.0,173600.0,60,13.1,282100.0,4476.0,0,0,0.4647,3958.83,0.8097,0.5353,2.959,1
22,3,self_employed,2.7,8423.0,7160.0,669,0,0.0,389200.0,84,11.0,903200.0,90843.0,0,1,0.8501,6664.05,0.7912,0.1499,3.8506,0
23,5,retired,27.2,2616.0,1075.0,730,1,682.0,82900.0,60,10.1,0.0,8164.0,0,0,0.6716,1765.46,0.9356,0.3284,2.6408,1
57,2,self_employed,13.1,7518.0,3436.0,640,4,1969.0,92700.0,84,10.2,0.0,1759.0,0,0,0.7189,1548.53,0.4679,0.2811,1.0275,1
37,1,business_owner,7.6,3121.0,2368.0,753,1,263.0,160300.0,60,3.9,221500.0,24666.0,1,0,0.843,2944.94,1.0279,0.157,4.2801,1
22,1,business_owner,14.0,2007.0,826.0,561,0,0.0,19200.0,60,5.8,0.0,11830.0,0,0,0.4116,369.41,0.1841,0.5884,0.7972,1
22,0,salaried,7.4,5688.0,3860.0,756,1,1387.0,37900.0,36,7.7,0.0,16152.0,0,0,0.9225,1182.41,0.4517,0.0775,0.5553,1
48,3,salaried,4.0,6072.0,5161.0,753,1,1383.0,206700.0,48,5.1,294400.0,860.0,1,0,1.0777,4769.52,1.0133,-0.0777,2.8368,1
43,3,freelancer,18.2,6110.0,4949.0,707,0,0.0,135300.0,48,13.3,216200.0,23064.0,0,0,0.81,3649.94,0.5974,0.19,1.8453,1
57,4,salaried,20.3,4184.0,3297.0,714,1,612.0,62700.0,36,7.0,0.0,10730.0,1,0,0.9343,1935.99,0.609,0.0657,1.2488,1
52,0,freelancer,2.8,1515.0,1025.0,707,3,1238.0,50100.0,60,11.2,0.0,5556.0,1,0,1.4937,1094.3,1.5395,-0.4937,2.7558,0
53,2,salaried,3.1,4331.0,2135.0,761,0,0.0,242200.0,240,12.0,338800.0,14151.0,1,0,0.493,2666.83,0.6158,0.507,4.6602,1
21,0,salaried,3.4,2873.0,1852.0,789,1,348.0,45000.0,60,14.4,0.0,833.0,0,0,0.7658,1056.43,0.4888,0.2342,1.3053,1
39,1,salaried,10.9,4197.0,2090.0,583,0,0.0,61200.0,48,5.6,0.0,13884.0,0,0,0.498,1426.09,0.3398,0.502,1.2152,1
22,3,salaried,9.9,4866.0,2909.0,794,0,0.0,273200.0,84,15.4,384700.0,19199.0,0,0,0.5978,5333.37,1.096,0.4022,4.6787,1
64,0,salaried,25.0,5842.0,2314.0,766,1,1257.0,118600.0,36,8.9,245200.0,72048.0,0,0,0.6113,3765.93,0.8598,0.3887,1.6918,1
46,2,retired,4.3,1863.0,1075.0,627,0,0.0,83100.0,120,10.2,0.0,2098.0,0,0,0.577,1107.4,0.5944,0.423,3.7171,0
52,2,salaried,8.5,2540.0,1043.0,725,1,400.0,105500.0,24,8.9,161900.0,20767.0,0,0,0.5681,4814.9,2.0,0.4319,3.4613,1
26,5,business_owner,12.2,6965.0,2985.0,772,0,0.0,283400.0,24,14.1,693800.0,18762.0,0,0,0.4286,13620.24,1.9555,0.5714,3.3908,1
52,3,retired,2.0,4019.0,1334.0,587,0,0.0,183000.0,84,9.0,413300.0,795.0,0,0,0.3319,2944.3,0.7326,0.6681,3.7945,0
24,3,business_owner,6.3,6828.0,2519.0,660,2,1090.0,271200.0,48,5.5,648000.0,14581.0,4,0,0.5286,6307.16,1.0834,0.4714,3.3099,0
31,2,self_employed,5.3,3970.0,1700.0,726,1,750.0,157900.0,180,12.4,298200.0,28193.0,0,0,0.6171,1935.89,0.6765,0.3829,3.3144,1
37,0,freelancer,8.6,1715.0,1458.0,624,1,456.0,46300.0,240,8.0,0.0,12874.0,0,0,1.116,387.27,0.4917,-0.116,2.2498,0
58,1,salaried,7.6,11998.0,6065.0,714,2,5671.0,500000.0,60,12.1,1055600.0,123851.0,0,0,0.9782,11147.51,1.4018,0.0218,3.4728,1
44,2,salaried,10.6,11428.0,8592.0,638,2,3238.0,438300.0,60,11.9,990700.0,6093.0,3,0,1.0352,9727.61,1.1345,-0.0352,3.1961,0
25,2,business_owner,2.7,18682.0,9874.0,726,3,15000.0,500000.0,60,9.6,601600.0,42386.0,0,0,1.3314,10525.38,1.3663,-0.3314,2.2303,1
54,2,salaried,2.0,3511.0,2872.0,699,0,0.0,80900.0,12,4.0,0.0,5225.0,1,0,0.818,6888.63,1.962,0.182,1.9202,1
26,1,retired,10.3,2673.0,1955.0,660,1,410.0,67200.0,240,10.8,0.0,27861.0,1,0,0.8848,684.51,0.4095,0.1152,2.095,1
42,1,freelancer,3.2,5422.0,2148.0,647,0,0.0,235500.0,36,8.4,319500.0,2802.0,0,0,0.3962,7423.25,1.3691,0.6038,3.6195,1
31,0,salaried,2.5,3426.0,2791.0,712,4,2405.0,132000.0,120,11.5,266700.0,2560.0,0,0,1.5,1855.86,1.2437,-0.5,3.2107,0
36,2,salaried,3.0,8389.0,2937.0,534,0,0.0,204000.0,240,10.4,510000.0,15621.0,1,0,0.3501,2023.01,0.2412,0.6499,2.0265,1
53,2,freelancer,0.9,2561.0,1242.0,664,0,0.0,134500.0,36,11.5,230600.0,2210.0,0,0,0.485,4435.27,1.7319,0.515,4.3765,1
29,2,self_employed,9.4,3893.0,3028.0,694,0,0.0,65800.0,24,10.3,0.0,62505.0,0,0,0.7778,3045.46,0.7823,0.2222,1.4085,1
26,1,freelancer,8.0,2539.0,1054.0,698,2,644.0,71100.0,48,6.3,0.0,4742.0,2,0,0.6688,1679.58,0.9152,0.3312,2.3336,0
36,1,salaried,5.3,10454.0,5083.0,547,2,4929.0,345100.0,12,10.9,489100.0,3386.0,0,0,0.9577,30484.42,2.0,0.0423,2.7509,0
49,3,salaried,8.1,4760.0,3860.0,749,1,469.0,169700.0,60,8.1,258500.0,4141.0,0,0,0.9095,3449.03,0.8231,0.0905,2.9709,1
23,3,salaried,3.3,6702.0,3709.0,620,1,498.0,44300.0,24,7.5,0.0,12416.0,1,0,0.6277,1993.48,0.3718,0.3723,0.5508,1
40,1,salaried,2.6,5840.0,3602.0,759,4,6257.0,146500.0,240,9.8,254200.0,19719.0,0,1,1.5,1394.4,1.3102,-0.5,2.0905,0
56,2,salaried,12.4,3875.0,1680.0,786,2,1542.0,208800.0,48,10.4,402500.0,6106.0,0,0,0.8315,5335.91,1.7749,0.1685,4.4903,1
39,1,salaried,3.8,18670.0,15870.0,850,0,0.0,135400.0,84,12.9,265600.0,33826.0,0,0,0.85,2455.84,0.1315,0.15,0.6044,1
46,2,salaried,1.8,3610.0,2738.0,561,2,1482.0,42400.0,48,10.2,0.0,3251.0,2,0,1.169,1079.45,0.7095,-0.169,0.9788,0
23,3,freelancer,8.8,5321.0,2124.0,692,0,0.0,169300.0,180,11.0,293400.0,8741.0,2,0,0.3992,1924.26,0.3616,0.6008,2.6514,1
39,2,self_employed,3.0,7888.0,5352.0,633,3,5122.0,61000.0,84,13.7,0.0,51718.0,0,0,1.3278,1133.06,0.793,-0.3278,0.6444,0
40,2,salaried,1.9,7542.0,5972.0,637,2,3470.0,253500.0,84,8.7,544400.0,41702.0,0,0,1.2519,4040.09,0.9958,-0.2519,2.801,0
52,1,self_employed,0.7,4107.0,3313.0,667,4,3217.0,48100.0,60,11.2,0.0,4899.0,4,0,1.5,1050.61,1.0391,-0.5,0.976,0
27,2,self_employed,21.7,2965.0,1070.0,718,1,372.0,53900.0,60,12.1,0.0,15975.0,2,1,0.4863,1201.7,0.5308,0.5137,1.5149,1
61,2,self_employed,4.3,7623.0,3650.0,768,2,1483.0,276800.0,24,10.7,382300.0,78238.0,0,0,0.6734,12862.53,1.8819,0.3266,3.0259,1
53,2,self_employed,1.6,27123.0,16188.520000000011,725,1,4010.0,500000.0,36,8.5,1116700.0,175902.26,0,0,0.8754,15783.77,0.7298,0.1246,1.5362,1
60,2,salaried,9.0,5984.0,5086.0,596,0,0.0,115300.0,12,10.0,263500.0,23063.0,0,0,0.8499,10136.7,1.694,0.1501,1.6057,0
59,0,salaried,13.6,2545.0,913.0,778,2,263.0,50600.0,12,7.0,0.0,6603.0,0,0,0.4621,4378.25,1.8237,0.5379,1.6568,1
38,5,salaried,5.0,5974.0,4557.0,844,2,2505.0,91200.0,36,17.0,0.0,10110.0,3,0,1.1821,3251.53,0.9636,-0.1821,1.2722,0
60,3,salaried,0.7,3556.0,1910.0,770,0,0.0,184600.0,180,16.2,252700.0,10334.0,0,0,0.5371,2737.01,0.7697,0.4629,4.326,1
21,1,self_employed,3.2,10163.0,5147.0,565,0,0.0,385700.0,120,13.1,805100.0,98431.0,0,0,0.5064,5781.69,0.5689,0.4936,3.1626,0
31,2,business_owner,2.2,17612.0,4703.0,689,4,11803.0,342900.0,36,5.9,600900.0,87003.0,0,0,0.9372,10416.15,1.2616,0.0628,1.6225,0
48,0,salaried,6.6,5428.0,3379.0,837,2,1975.0,227500.0,48,11.4,344000.0,12385.0,2,0,0.9864,5924.15,1.4553,0.0136,3.4927,0
45,0,freelancer,4.9,4483.0,3811.0,707,1,831.0,69300.0,36,11.2,0.0,3676.0,0,0,1.0355,2275.36,0.6929,-0.0355,1.2882,1
43,1,business_owner,3.1,2255.0,770.0,763,4,2468.0,28600.0,60,11.1,0.0,17850.0,2,0,1.4359,623.26,1.3708,-0.4359,1.0569,0
51,2,salaried,6.8,4527.0,1831.0,677,1,1107.0,33900.0,180,16.9,0.0,41096.0,0,0,0.649,519.32,0.3592,0.351,0.624,1
50,3,business_owner,5.8,27151.170000000006,7085.0,685,0,0.0,500000.0,240,5.0,602700.0,41815.0,1,0,0.25,3299.78,0.1164,0.75,1.4703,1
62,2,salaried,14.7,4950.0,2726.0,516,2,1265.0,52500.0,84,9.4,0.0,1929.0,0,0,0.8063,855.37,0.4284,0.1937,0.8838,1
55,2,business_owner,5.9,27151.170000000006,16188.520000000011,817,4,11117.0,500000.0,36,8.0,879300.0,175902.26,0,0,0.9897,15668.18,0.6898,0.0103,1.0731,1
27,1,salaried,4.8,4380.0,1957.0,760,1,1059.0,167000.0,48,8.6,284300.0,10079.0,4,0,0.6886,4124.16,1.1834,0.3114,3.1773,1
36,0,salaried,10.9,10078.0,2720.0,670,2,4412.0,359500.0,360,15.0,587300.0,77916.0,0,0,0.7077,4545.68,0.8888,0.2923,2.9726,1
46,0,self_employed,1.9,2769.0,1252.0,823,0,0.0,39900.0,36,6.6,0.0,27820.0,1,0,0.4521,1224.71,0.4423,0.5479,1.2008,1
22,3,business_owner,2.2,15773.0,10386.0,621,0,0.0,500000.0,36,12.6,1151600.0,172.99,1,0,0.6585,16750.81,1.062,0.3415,2.6416,0
21,4,salaried,9.7,4401.0,1326.0,726,1,1062.0,142900.0,36,11.8,173000.0,1045.0,3,0,0.5426,4732.69,1.3167,0.4574,2.7058,1
32,1,freelancer,4.0,3212.0,1022.0,673,0,0.0,23400.0,120,7.8,0.0,2095.0,0,0,0.3182,281.44,0.0876,0.6818,0.6071,1
25,2,freelancer,3.7,13062.0,6607.0,549,2,5310.0,500000.0,36,6.3,1156600.0,27051.0,0,0,0.9123,15279.03,1.5763,0.0877,3.1899,0
57,4,salaried,13.6,6513.0,2110.0,712,1,803.0,76700.0,84,10.3,0.0,31173.0,4,0,0.4473,1285.23,0.3206,0.5527,0.9814,1
52,0,self_employed,6.2,10897.0,8580.0,667,1,1627.0,293300.0,60,12.6,698100.0,1060.0,2,0,0.9367,6613.57,0.7562,0.0633,2.243,0
29,3,self_employed,10.2,3867.0,2678.0,669,0,0.0,44000.0,84,6.7,0.0,3905.0,1,0,0.6925,657.64,0.1701,0.3075,0.9482,1
61,2,salaried,10.5,8058.0,6031.0,754,2,4019.0,294500.0,60,10.0,383200.0,26042.0,0,1,1.2472,6257.25,1.2753,-0.2472,3.0456,0
55,2,freelancer,1.3,5051.0,4074.0,486,1,1490.0,213600.0,60,7.7,270200.0,49946.0,0,0,1.1016,4300.44,1.1464,-0.1016,3.5241,0
39,1,retired,6.9,1500.0,1150.0,559,1,295.0,54400.0,36,8.4,0.0,1022.0,1,0,0.9633,1714.75,1.3398,0.0367,3.0222,0
36,2,freelancer,18.8,3375.0,1197.0,627,2,887.0,148100.0,360,13.2,316600.0,2279.0,0,0,0.6175,1661.46,0.7551,0.3825,3.6568,1
23,3,retired,4.4,4251.0,2395.0,744,4,1991.0,143900.0,48,9.7,285100.0,9833.0,3,0,1.0318,3628.98,1.322,-0.0318,2.8209,0
40,0,salaried,8.4,3833.0,1806.0,728,2,1771.0,115300.0,120,14.5,287900.0,338.0,1,0,0.9332,1825.05,0.9382,0.0668,2.5067,1
44,2,salaried,5.5,6500.0,2609.0,612,2,2572.0,147800.0,60,8.6,335700.0,28071.0,1,0,0.7971,3039.47,0.8633,0.2029,1.8949,0
53,0,business_owner,1.9,5640.0,4794.0,659,1,1277.0,82500.0,24,7.8,0.0,31220.0,2,0,1.0764,3723.73,0.8867,-0.0764,1.219,0
44,4,business_owner,1.8,8470.0,6667.0,643,1,1483.0,378000.0,48,12.8,890400.0,1207.0,0,0,0.9622,10103.31,1.3679,0.0378,3.719,0
31,2,salaried,3.9,6428.0,3017.0,483,1,509.0,218300.0,120,9.0,517600.0,10148.0,3,0,0.5485,2765.33,0.5094,0.4515,2.8301,0
28,3,salaried,4.5,4560.0,3869.0,755,1,1009.0,73700.0,240,6.0,0.0,1371.0,0,0,1.0697,528.01,0.3371,-0.0697,1.3469,1
56,1,business_owner,4.7,4607.0,1530.0,643,1,864.0,270100.0,48,13.8,324700.0,47908.0,1,0,0.5196,7353.81,1.7838,0.4804,4.8857,0
58,0,salaried,19.1,4088.0,1279.0,735,0,0.0,132400.0,60,4.9,200200.0,513.0,1,0,0.3129,2492.49,0.6097,0.6871,2.699,1
60,0,salaried,1.1,5065.0,4305.0,790,3,1226.0,213400.0,12,9.2,413800.0,22936.0,1,0,1.092,18681.94,2.0,-0.092,3.511,1
40,1,freelancer,3.4,8683.0,7381.0,756,0,0.0,188800.0,84,8.8,299500.0,20040.0,1,0,0.8501,3018.49,0.3476,0.1499,1.812,1
55,0,retired,4.8,2172.0,916.0,721,1,595.0,62700.0,48,5.2,0.0,37401.0,1,0,0.6957,1449.62,0.9414,0.3043,2.4056,1
45,2,freelancer,20.3,2125.0,889.0,712,0,0.0,50000.0,12,8.0,0.0,172.99,2,0,0.4184,4349.42,2.0,0.5816,1.9608,1
55,0,freelancer,4.7,5222.0,3600.0,651,0,0.0,253200.0,60,13.8,501300.0,13874.0,3,0,0.6894,5865.3,1.1232,0.3106,4.0406,0
45,2,salaried,9.5,7427.0,4936.0,687,2,1693.0,388900.0,84,11.9,653300.0,82166.0,0,0,0.8926,6844.37,1.1495,0.1074,4.3636,0
49,1,freelancer,8.8,2084.0,1581.0,709,0,0.0,96200.0,48,5.6,0.0,1065.0,3,0,0.7586,2241.66,1.0757,0.2414,3.8468,0
38,2,salaried,5.5,6925.0,4609.0,642,2,1243.0,134000.0,24,4.4,323800.0,6026.0,0,0,0.8451,5842.83,1.0232,0.1549,1.6125,0
38,2,retired,1.3,1500.0,575.0,672,1,275.0,25400.0,84,10.3,0.0,8113.0,1,0,0.5667,425.62,0.4671,0.4333,1.4111,1
22,2,self_employed,2.0,5366.0,1570.0,708,0,0.0,70400.0,36,10.3,0.0,43186.0,0,0,0.2926,2281.54,0.4252,0.7074,1.0933,1
55,5,self_employed,2.1,16546.0,14064.0,669,1,3475.0,239000.0,60,5.4,487200.0,35112.0,5,2,1.06,4554.15,0.4853,-0.06,1.2037,0
36,0,business_owner,0.7,4607.0,2527.0,670,3,3965.0,146500.0,36,12.5,300800.0,19309.0,0,0,1.4092,4900.96,1.9245,-0.4092,2.65,1
61,1,salaried,3.4,1500.0,574.99,850,1,424.0,28500.0,360,12.3,0.0,3546.0,0,0,0.642,299.75,0.4825,0.358,1.5833,1
56,1,retired,6.2,2360.0,1019.0,552,3,1486.0,126200.0,36,13.5,222500.0,964.0,0,0,1.0614,4282.63,2.0,-0.0614,4.4562,0
53,1,salaried,1.4,6973.0,4476.0,601,1,899.0,284400.0,36,8.8,400500.0,33011.0,0,1,0.7708,9017.39,1.4221,0.2292,3.3988,0
24,2,salaried,1.7,9611.0,6299.0,850,0,0.0,177300.0,360,8.4,385700.0,45795.0,0,0,0.6554,1350.74,0.1405,0.3446,1.5373,1
53,1,salaried,7.9,6433.0,3430.0,752,2,1668.0,341900.0,240,8.5,841400.0,53913.0,0,0,0.7925,2967.09,0.7205,0.2075,4.429,1
34,2,business_owner,1.6,17788.0,6194.0,669,0,0.0,500000.0,24,5.3,1075700.0,32811.0,3,2,0.3482,22002.93,1.237,0.6518,2.3424,0
41,1,business_owner,1.4,6326.0,3204.0,667,2,1568.0,107200.0,84,11.9,246700.0,54155.0,0,0,0.7543,1886.64,0.5461,0.2457,1.4122,1
40,5,salaried,23.4,5005.0,3081.0,589,2,2772.0,173800.0,48,4.7,404300.0,11302.0,0,0,1.1694,3978.92,1.3488,-0.1694,2.8938,0
28,4,salaried,0.6,3075.0,2403.0,649,3,767.0,93600.0,360,9.9,0.0,10117.0,0,0,1.0309,814.5,0.5143,-0.0309,2.5366,0
27,1,business_owner,2.9,13335.0,8723.0,712,3,7022.0,500000.0,60,10.8,606500.0,99233.0,0,0,1.1807,10821.41,1.3381,-0.1807,3.1246,0
23,0,salaried,0.7,2647.0,1394.0,651,0,0.0,30800.0,36,14.8,0.0,38549.0,0,2,0.5266,1064.68,0.4022,0.4734,0.9697,0
37,3,self_employed,11.4,4065.0,1493.0,734,0,0.0,144400.0,84,11.5,353200.0,18782.0,0,0,0.3673,2510.6,0.6176,0.6327,2.9602,1
53,5,self_employed,5.8,7137.0,5042.0,613,1,1097.0,309700.0,84,9.8,443600.0,52448.0,1,0,0.8602,5109.44,0.8696,0.1398,3.6161,0
32,1,business_owner,0.8,11377.0,4363.0,671,2,6648.0,85000.0,60,7.9,0.0,306.0,1,1,0.9678,1719.43,0.7355,0.0322,0.6226,0
42,1,self_employed,6.2,4447.0,1595.0,767,0,0.0,175200.0,240,13.8,418500.0,3761.0,0,0,0.3587,2153.25,0.4842,0.6413,3.2831,1
42,4,salaried,1.3,8470.0,5362.0,612,1,2191.0,455300.0,36,10.1,928700.0,8957.0,3,0,0.8917,14712.64,1.9957,0.1083,4.4795,0
50,2,retired,4.6,2597.0,1935.0,641,2,474.0,114600.0,48,6.9,149800.0,29790.0,2,0,0.9276,2738.93,1.2372,0.0724,3.6773,0
58,1,salaried,7.1,10373.0,7121.0,850,1,999.0,294100.0,84,15.7,540400.0,35395.0,4,0,0.7828,5791.29,0.6546,0.2172,2.3627,1
58,2,salaried,1.5,8200.0,4405.0,688,3,4875.0,290500.0,48,6.1,461400.0,60863.0,0,0,1.1317,6835.73,1.4281,-0.1317,2.9522,0
28,4,salaried,4.6,5262.0,4042.0,769,0,0.0,273400.0,240,10.4,660400.0,34523.0,0,0,0.7681,2711.23,0.5152,0.2319,4.3298,1
47,3,retired,4.2,5292.0,3283.0,637,0,0.0,100000.0,36,10.8,0.0,1161.0,0,0,0.6204,3264.41,0.6169,0.3796,1.5747,1
47,3,freelancer,15.3,4911.0,3500.0,639,2,1637.0,42800.0,24,3.5,0.0,41912.0,0,0,1.046,1849.08,0.7099,-0.046,0.7263,0
54,3,salaried,33.2,4644.0,2272.0,751,3,2678.0,264500.0,48,11.6,636200.0,3889.0,0,0,1.0659,6913.47,2.0,-0.0659,4.7463,1
41,0,freelancer,6.9,3137.0,970.0,688,1,665.0,185500.0,36,6.6,239100.0,22273.0,0,0,0.5212,5693.84,2.0,0.4788,4.9277,1
50,3,salaried,12.1,10197.0,5835.0,716,1,2909.0,500000.0,180,9.3,776700.0,2365.0,2,0,0.8575,5160.95,0.7914,0.1425,4.0862,0
53,1,retired,6.7,2165.0,1201.0,674,1,458.0,110600.0,120,10.9,226800.0,191.0,2,0,0.7663,1517.26,0.9124,0.2337,4.2571,0
48,4,salaried,13.0,5503.0,4381.0,746,0,0.0,307800.0,60,11.4,639500.0,104111.0,0,0,0.7961,6753.88,1.2273,0.2039,4.6611,1
53,1,freelancer,3.9,3184.0,2296.0,665,1,587.0,105200.0,48,13.6,137000.0,29983.0,0,0,0.9055,2853.68,1.0806,0.0945,2.7534,0
25,3,self_employed,6.1,10501.0,4506.0,625,0,0.0,106100.0,12,12.7,192500.0,12336.0,0,0,0.4291,9461.64,0.901,0.5709,0.842,1
39,1,salaried,11.7,7214.0,4221.0,767,0,0.0,289600.0,240,10.7,663800.0,8337.0,1,0,0.5851,2930.32,0.4062,0.4149,3.3453,1
24,2,business_owner,15.5,24736.0,15019.0,757,0,0.0,441800.0,36,7.8,1012900.0,58809.0,0,0,0.6072,13803.68,0.558,0.3928,1.4884,1
55,0,salaried,0.6,8196.0,5340.0,670,0,0.0,474900.0,60,10.1,581600.0,38051.0,0,0,0.6515,10113.6,1.234,0.3485,4.8286,0
37,2,freelancer,1.2,3084.0,1048.0,589,4,972.0,157300.0,48,13.1,333400.0,49685.0,1,0,0.655,4227.78,1.6861,0.345,4.2504,0
64,3,freelancer,16.6,6037.0,1870.0,763,1,1624.0,222800.0,48,13.1,301700.0,4649.0,2,0,0.5788,5988.23,1.2609,0.4212,3.0755,1
48,2,self_employed,5.5,4282.0,2405.0,756,2,835.0,223600.0,36,5.9,476800.0,13722.0,1,0,0.7567,6792.22,1.7812,0.2433,4.3515,1
50,2,salaried,28.2,5852.0,4092.0,750,1,1059.0,252700.0,24,13.9,574300.0,17357.0,1,0,0.8802,12120.92,2.0,0.1198,3.5985,1
49,0,retired,9.9,3989.0,2161.0,850,1,518.0,172600.0,48,13.1,388800.0,4333.0,2,0,0.6716,4639.0,1.2928,0.3284,3.6057,1
26,4,salaried,10.7,4333.0,2227.0,850,2,815.0,182600.0,60,11.0,375800.0,40213.0,0,0,0.7021,3970.17,1.1044,0.2979,3.5118,1
55,2,self_employed,3.4,5643.0,2715.0,699,1,1416.0,331000.0,24,9.9,759300.0,6626.0,0,0,0.7321,15258.7,2.0,0.2679,4.8881,0
61,3,freelancer,2.3,1500.0,947.0,673,3,870.0,50800.0,24,7.6,0.0,7527.0,0,0,1.2113,2288.29,2.0,-0.2113,2.8222,0
57,3,retired,6.0,2411.0,1037.0,546,1,607.0,54600.0,36,9.2,0.0,1590.0,0,0,0.6819,1741.35,0.974,0.3181,1.8872,0
44,3,self_employed,13.2,2264.0,1381.0,616,1,667.0,42300.0,48,7.0,0.0,2489.0,2,0,0.9046,1012.93,0.742,0.0954,1.557,0
49,1,salaried,8.3,3786.0,2968.0,693,1,876.0,40800.0,48,3.5,0.0,2793.0,0,0,1.0153,912.12,0.4723,-0.0153,0.898,1
51,3,business_owner,4.3,2899.0,1610.0,689,1,845.0,152100.0,36,9.3,190900.0,32280.0,0,0,0.8468,4858.0,1.9672,0.1532,4.3722,1
55,2,salaried,8.9,4850.0,2222.0,685,0,0.0,47100.0,24,9.4,0.0,4841.0,4,0,0.4581,2160.41,0.4454,0.5419,0.8093,1
53,3,salaried,7.5,8888.0,5439.0,850,3,4419.0,276900.0,60,14.5,358500.0,24105.0,2,0,1.1091,6514.98,1.2302,-0.1091,2.5962,1
41,3,business_owner,15.2,13988.0,10157.0,646,2,3095.0,500000.0,84,11.4,660000.0,50017.0,0,0,0.9474,8666.74,0.8408,0.0526,2.9787,1
52,0,self_employed,2.3,3358.0,2118.0,568,0,0.0,34600.0,48,6.2,0.0,12154.0,0,1,0.6307,815.76,0.2429,0.3693,0.8586,0
43,1,salaried,1.3,3580.0,1882.0,739,0,0.0,73500.0,60,10.3,0.0,14043.0,0,0,0.5257,1572.53,0.4393,0.4743,1.7109,1
53,0,self_employed,4.3,3270.0,2611.0,660,0,0.0,61500.0,84,6.8,0.0,4948.0,0,0,0.7985,922.2,0.282,0.2015,1.5673,1
